id,lon,lat,kind,NDVI_p50,NDWI_p50,B11_p50,B12_p50
TAP_P00608,-56.68630358143564,-7.627432741974779,vegetated,0.3811913728713989,-0.489636093378067,0.2506000101566314,0.1458999961614608
TAP_P00609,-57.03902100282982,-5.807500803477212,vegetated,0.8261370062828064,-0.715059220790863,0.1736000031232834,0.0736000016331672
TAP_P00610,-56.61561421921713,-5.725741807567457,vegetated,0.6502578258514404,-0.5917090177536011,0.162100002169609,0.0781999975442886
TAP_P00614,-56.67516967511419,-6.942798280131697,vegetated,0.7972928285598755,-0.6905845403671265,0.1561000049114227,0.0667999982833862
TAP_P00615,-56.89373329445489,-6.994658445463135,vegetated,0.7723605632781982,-0.7021233439445496,0.1946499943733215,0.0930500030517578
TAP_P00616,-56.67405209489856,-6.948455620246402,vegetated,0.7931655049324036,-0.6788832545280457,0.1538500040769577,0.0689999982714653
TAP_P00618,-57.549520068102986,-6.5350996489566855,vegetated,0.825951337814331,-0.7225033044815063,0.1580000072717666,0.0703999996185302
TAP_P00619,-56.28282746548246,-6.166515296371874,vegetated,0.8137977123260498,-0.6932185292243958,0.1409000009298324,0.061099998652935
TAP_P00620,-56.98928581366651,-7.148684145989691,vegetated,0.8336771130561829,-0.7299832701683044,0.176333338022232,0.0769333317875862
TAP_P00622,-57.57696883594223,-6.858055388416076,vegetated,0.8102564215660095,-0.7015967965126038,0.1633999943733215,0.0678000003099441
TAP_P00623,-57.321680028719214,-6.174687058177709,vegetated,0.821952223777771,-0.7119024395942688,0.1676999926567077,0.0692000016570091
TAP_P00625,-56.5223218037481,-6.52048236949247,vegetated,0.8304048776626587,-0.7432885766029358,0.1474000066518783,0.0612000003457069
TAP_P00627,-56.33762444230224,-7.311974600461724,vegetated,0.8564878702163696,-0.7615401148796082,0.1903125047683715,0.079066663980484
TAP_P00628,-57.55943539774919,-6.873290943912684,vegetated,0.7971848845481873,-0.694720983505249,0.1617999970912933,0.0728000029921531
TAP_P00631,-56.60434978012707,-6.877974637808542,vegetated,0.8108581304550171,-0.7119204998016357,0.1273999959230423,0.0527999997138977
TAP_P00632,-56.84370737248372,-6.085698179336756,vegetated,0.8341968655586243,-0.7254248261451721,0.151199996471405,0.0659999996423721
TAP_P00635,-56.50128290741614,-6.98604720466899,vegetated,0.5689950585365295,-0.5259820818901062,0.2479999959468841,0.1697500050067901
TAP_P00636,-57.57070218147313,-6.877846704485225,vegetated,0.7410780191421509,-0.6574206948280334,0.1805000007152557,0.0749500021338462
TAP_P00640,-57.4118657483948,-6.012737639152533,vegetated,0.8044987320899963,-0.682990312576294,0.1724999994039535,0.0763999968767166
TAP_P00641,-57.43436169993439,-5.215996352324439,vegetated,0.7749106884002686,-0.6669005751609802,0.218299999833107,0.0986000001430511
TAP_P00642,-56.05413742496725,-5.511986496287171,vegetated,0.8639652132987976,-0.7449153065681458,0.170860007405281,0.0745923072099685
TAP_P00643,-57.553378271427576,-6.929335167364024,vegetated,0.7033454179763794,-0.6304970383644104,0.1573999971151352,0.065700002014637
TAP_P00644,-57.425888477696,-6.934544052168806,vegetated,0.8486031889915466,-0.7220288515090942,0.1586000025272369,0.0640999972820282
TAP_P00646,-56.26309386916539,-6.275671553224656,vegetated,0.8133247494697571,-0.7016007304191589,0.1564999967813491,0.0728999972343444
TAP_P00647,-56.87681248301461,-7.005382900564157,vegetated,0.8208476305007935,-0.7000705599784851,0.145699992775917,0.065200001001358
TAP_P00648,-56.76678532827778,-7.567763203713662,vegetated,0.8393426537513733,-0.7478376626968384,0.1417499929666519,0.0630500018596649
TAP_P00649,-57.03806698536445,-5.832532384212303,vegetated,0.7418181896209717,-0.6513864994049072,0.1677999943494796,0.0746000036597251
TAP_P00650,-56.77871363938865,-6.814226324571623,vegetated,0.4698145091533661,-0.4351496398448944,0.1723999977111816,0.0813999995589256
TAP_P00651,-56.22928678384074,-6.73257919367058,vegetated,0.8277795314788818,-0.7137772440910339,0.1527500003576278,0.0659999996423721
TAP_P00652,-56.60349440873385,-7.875865757469006,vegetated,0.8213058710098267,-0.7345454692840576,0.1625999957323074,0.0734999999403953
TAP_P00654,-56.87755798742888,-5.702241297420595,vegetated,0.8001381158828735,-0.7232067584991455,0.214599996805191,0.0989999994635582
TAP_P00655,-57.16213574564917,-5.537598049829435,vegetated,0.852996826171875,-0.7672562003135681,0.1670999974012375,0.069300003349781
TAP_P00656,-56.63452252741442,-5.536866586539258,vegetated,0.7682512402534485,-0.6512088775634766,0.1532000005245208,0.0705000013113021
TAP_P00657,-56.90815259212052,-7.102760359345815,vegetated,0.8170841932296753,-0.7000847458839417,0.1488000005483627,0.0621000006794929
TAP_P00659,-57.13240827146719,-7.407948139882958,vegetated,0.7080610394477844,-0.6149510145187378,0.1903000026941299,0.0948999971151351
TAP_P00660,-56.42441557036643,-6.286103334877478,vegetated,0.8254666328430176,-0.7091965675354004,0.1679500043392181,0.0715499967336654
TAP_P00661,-56.74360131298907,-6.5913383497788285,vegetated,0.7980005145072937,-0.6818743944168091,0.1578499972820282,0.0676499977707862
TAP_P00662,-56.709880203054304,-7.28118786304838,vegetated,0.8112822771072388,-0.7173421382904053,0.1463000029325485,0.0631000027060508
TAP_P00663,-56.86940016411859,-5.653551200434433,vegetated,0.8314041495323181,-0.7299738526344299,0.1705999970436096,0.0756999999284744
TAP_P00664,-56.1968206599096,-6.825759197373409,vegetated,0.8268726468086243,-0.7348880171775818,0.1555999964475631,0.0641999989748001
TAP_P00667,-57.48826830112536,-5.152846593660821,vegetated,0.8014877438545227,-0.7075822353363037,0.1635999977588653,0.0699499994516372
TAP_P00668,-56.35268514068449,-6.687275094431236,vegetated,0.7637709975242615,-0.6715301275253296,0.1556500047445297,0.0738999992609024
TAP_P00669,-57.628462487078224,-6.8225915050403385,vegetated,0.8071772456169128,-0.6949028372764587,0.1967000067234039,0.0864999964833259
TAP_P00670,-56.710469737057615,-7.180087535130811,vegetated,0.8221752047538757,-0.7261492609977722,0.1485999971628189,0.0615000016987323
TAP_P00671,-54.96121004296998,-7.484850597012664,vegetated,0.6220930218696594,-0.5636489987373352,0.1620000004768371,0.0790000036358833
TAP_P00673,-55.37620430044227,-6.009100244132444,vegetated,0.7944789528846741,-0.6839134097099304,0.1900500059127807,0.0876000002026557
TAP_P00674,-55.86899662753637,-7.0337716911617125,vegetated,0.8581257462501526,-0.7611661553382874,0.1905000060796737,0.0776000022888183
TAP_P00675,-57.362190041716346,-5.97286242676309,vegetated,0.8344148397445679,-0.7262802124023438,0.1626999974250793,0.069300003349781
TAP_P00676,-57.45644529579792,-5.281123332474653,vegetated,0.5661785006523132,-0.5122725367546082,0.1822499930858612,0.096850000321865
TAP_P00678,-56.69647909539724,-7.616568290657578,vegetated,0.815918505191803,-0.707412600517273,0.1298999935388565,0.0533000007271766
TAP_P00680,-57.06893793882122,-7.2081777505585665,vegetated,0.8433241248130798,-0.7410556077957153,0.1789499968290329,0.0746000036597251
TAP_P00681,-57.376579117545546,-7.03309172860759,vegetated,0.8252286911010742,-0.7277711629867554,0.1735000014305114,0.0753000006079673
TAP_P00683,-57.11227807614556,-5.63166438766645,vegetated,0.8289376497268677,-0.7177218198776245,0.1696999967098236,0.0707999989390373
TAP_P00686,-56.35331170112974,-5.760842887094364,vegetated,0.8331688046455383,-0.7351694703102112,0.1462000012397766,0.0615000016987323
TAP_P00687,-57.45320754652841,-6.276772153712959,vegetated,0.8298397064208984,-0.7045992016792297,0.1613000035285949,0.0662999972701072
TAP_P00688,-57.368392645228695,-5.815170451273421,vegetated,0.827390193939209,-0.719275951385498,0.1721999943256378,0.0741999968886375
TAP_P00689,-56.969289216449496,-5.739904863293212,vegetated,0.8670388460159302,-0.74349445104599,0.1788000017404556,0.0737999975681305
TAP_P00691,-57.4058151400231,-6.057908518968618,vegetated,0.836100697517395,-0.7211213111877441,0.1767999976873397,0.0754999965429306
TAP_P00692,-56.58428184414981,-7.319715391410218,vegetated,0.8342640399932861,-0.7097651958465576,0.1622374951839447,0.0711499974131584
TAP_P00693,-57.30633114633158,-7.085961500750912,vegetated,0.3476786017417907,-0.3809198439121246,0.2960500121116638,0.1976999938488006
TAP_P00695,-55.97585924006632,-6.1989296070904025,vegetated,0.8173463344573975,-0.719565212726593,0.130400002002716,0.0549000017344951
TAP_P00697,-56.43064094147184,-6.977990541093537,vegetated,0.8001833558082581,-0.6833611726760864,0.1826999932527542,0.0834999978542327
TAP_P00698,-57.43449838631386,-6.248042888948768,vegetated,0.7204299569129944,-0.6629316210746765,0.191550001502037,0.0926000028848648
TAP_P00700,-57.07598931952822,-5.669215537039872,vegetated,0.8376768827438354,-0.7270574569702148,0.1581999957561493,0.0659999996423721
TAP_P00701,-57.34646221146645,-6.076875587094108,vegetated,0.8188178539276123,-0.7086203098297119,0.1727499961853027,0.0732000023126602
TAP_P00703,-56.55941250932866,-7.888708396617882,vegetated,0.8396005630493164,-0.7395434379577637,0.1545999944210052,0.0668499991297721
TAP_P00704,-56.26488611633554,-6.6798081353180265,vegetated,0.8047276139259338,-0.7064515948295593,0.1305000036954879,0.0553000010550022
TAP_P00706,-56.61314309860533,-7.322814036434255,vegetated,0.8452696800231934,-0.7486575841903687,0.1339333355426788,0.0562999993562698
TAP_P00707,-57.34073703027034,-6.103167111427153,vegetated,0.8438617587089539,-0.7298349738121033,0.1842000037431717,0.0803000032901763
TAP_P00708,-57.427826275605575,-5.700930814736347,vegetated,0.8299948573112488,-0.7148358225822449,0.1793999969959259,0.0770500004291534
TAP_P00709,-56.25928652051248,-6.241731699559077,vegetated,0.4601408839225769,-0.5126825571060181,0.1635999977588653,0.0734999999403953
TAP_P00711,-56.715775314344704,-7.622956819812164,vegetated,0.8442577123641968,-0.741601824760437,0.1599999964237213,0.0671499967575073
TAP_P00712,-56.67936511055734,-5.952228737048127,vegetated,0.6007891893386841,-0.5321010947227478,0.1752000004053115,0.0925000011920929
TAP_P00713,-57.45363552014575,-6.157486869832082,vegetated,0.7952202558517456,-0.6727182269096375,0.1843000054359436,0.0829000025987625
TAP_P00714,-55.85644684277051,-7.081353456196214,vegetated,0.8361819982528687,-0.6943352818489075,0.159400001168251,0.0659999996423721
TAP_P00715,-55.994318121882976,-6.195879417825136,bare — sandbar / spoil / tailings,0.2789360284805298,-0.2170439213514328,0.1305000036954879,0.0631999969482421
TAP_P00716,-56.663850822529554,-5.361055435304575,vegetated,0.8522279858589172,-0.6905664205551147,0.1515000015497207,0.0619000010192394
TAP_P00717,-55.31361919296915,-6.04038431732392,vegetated,0.8462516665458679,-0.7370030283927917,0.1456499993801117,0.0579500012099742
TAP_P00718,-57.52751960323084,-4.904233930490606,vegetated,0.7960221767425537,-0.7069025635719299,0.155349999666214,0.0671499967575073
TAP_P00719,-56.403749669218776,-6.863131335778133,vegetated,0.7811849117279053,-0.6771767735481262,0.1383499950170517,0.0617000013589859
TAP_P00720,-57.41840409107661,-6.022760808808238,vegetated,0.8262424468994141,-0.7281097173690796,0.168950006365776,0.0724999979138374
TAP_P00721,-56.86982803275495,-7.0714575533800215,vegetated,0.530709981918335,-0.448332279920578,0.148049995303154,0.0760499984025955
TAP_P00722,-56.991066943966594,-7.32515663741509,vegetated,0.8498154878616333,-0.7578076124191284,0.1546833366155624,0.0634363666176796
TAP_P00724,-56.63107420659804,-6.92092041614563,vegetated,0.7966654896736145,-0.701999306678772,0.1297499984502792,0.0533500015735626
TAP_P00725,-57.03865744448628,-7.172374899872732,water / turbid pond,-0.1850828677415847,0.0800359547138214,0.0461000017821788,0.0210999995470047
TAP_P00726,-56.84265036103273,-5.7037463064595935,vegetated,0.8085947036743164,-0.6993513107299805,0.1504500061273574,0.063400000333786
TAP_P00727,-57.02663051699791,-7.266322268585445,vegetated,0.8305662274360657,-0.7266607880592346,0.147499993443489,0.0627000033855438
TAP_P00728,-56.02549355189298,-5.496990413888962,vegetated,0.8263667225837708,-0.7087479829788208,0.1299666613340377,0.0557200014591217
TAP_P00729,-56.75921161846069,-7.056878469594234,vegetated,0.7814494967460632,-0.6763250827789307,0.1400000005960464,0.0579999983310699
TAP_P00730,-56.64460834902303,-7.231346120890482,vegetated,0.8482924699783325,-0.755287766456604,0.1863500028848648,0.0808499976992607
TAP_P00731,-56.48944954668501,-6.150052710101351,vegetated,0.771518349647522,-0.6798058748245239,0.1712500005960464,0.0784500017762184
TAP_P00732,-56.795205229385616,-5.154212486465435,vegetated,0.8284942507743835,-0.7287735939025879,0.1645999997854232,0.0658000037074089
TAP_P00733,-56.79750629088902,-7.032056536262532,vegetated,0.7356321811676025,-0.6768447756767273,0.149399995803833,0.0734999999403953
TAP_P00734,-57.33434439016659,-5.7924347020954015,vegetated,0.8304847478866577,-0.7199031710624695,0.1641499996185302,0.066550001502037
TAP_P00737,-56.679233040225874,-5.794906909057217,vegetated,0.842191755771637,-0.7230210304260254,0.1499000042676925,0.0614000000059604
TAP_P00738,-56.319722927380845,-6.686977027620678,vegetated,0.8515769839286804,-0.7436940670013428,0.181999996304512,0.0812999978661537
TAP_P00740,-57.4500357964526,-5.2036510982114645,vegetated,0.8295004963874817,-0.7148968577384949,0.1836999952793121,0.0821499973535537
TAP_P00742,-56.805934667684994,-5.24010524089981,vegetated,0.8532735705375671,-0.7317777872085571,0.1564500033855438,0.0641499981284141
TAP_P00744,-57.38095512687698,-6.020538501610637,vegetated,0.6284946203231812,-0.5901722311973572,0.1909999996423721,0.0926000028848648
TAP_P00745,-56.28004399804153,-6.544378896238274,vegetated,0.8046578168869019,-0.703825056552887,0.157600000500679,0.067050002515316
TAP_P00746,-56.761500515410354,-7.058622414281758,vegetated,0.8240469098091125,-0.7248759865760803,0.1486999988555908,0.0617000013589859
TAP_P00748,-56.57898566201254,-7.904655960517118,vegetated,0.7832193374633789,-0.6632117629051208,0.1816000044345855,0.0853499993681907
TAP_P00749,-56.7546651909218,-6.651990746759442,vegetated,0.7697712779045105,-0.6666421890258789,0.1897999942302703,0.0832000002264976
TAP_P00750,-57.11367717536159,-5.595333357052869,vegetated,0.7868492007255554,-0.6795610785484314,0.1982000023126602,0.0870499983429908
TAP_P00751,-56.67169051263797,-7.098616050214289,bare — sandbar / spoil / tailings,0.2522487938404083,-0.2942737936973572,0.2811500132083893,0.1803999990224838
TAP_P00752,-55.9057930496756,-6.223603799584082,vegetated,0.5922370553016663,-0.5530220866203308,0.2460999935865402,0.132200002670288
TAP_P00753,-57.00283817101111,-5.809931079339477,vegetated,0.8727636337280273,-0.7752905488014221,0.1502500027418136,0.0633499994874
TAP_P00756,-57.590821627443184,-5.570368438438101,vegetated,0.7906336188316345,-0.6743946075439453,0.1869000047445297,0.0843999981880188
TAP_P00757,-57.423643445259735,-5.91853633244651,vegetated,0.8018674850463867,-0.6909481883049011,0.2012999951839447,0.0891000032424926
TAP_P00759,-56.36097730131716,-6.831654492710817,vegetated,0.7757847905158997,-0.6796846985816956,0.1378999948501587,0.0631999969482421
TAP_P00760,-56.54927199823857,-6.9957519498973095,bare — sandbar / spoil / tailings,0.2537831962108612,-0.2933686971664428,0.218299999833107,0.1333999931812286
TAP_P00761,-56.24639187413432,-6.784630929742688,vegetated,0.8247833847999573,-0.7159281969070435,0.157600000500679,0.0655499994754791
TAP_P00762,-56.67796406746055,-7.598768024843636,vegetated,0.8282294869422913,-0.7456390857696533,0.1451999992132187,0.0577999986708164
TAP_P00764,-56.7130479716587,-7.588803824503572,vegetated,0.8129458427429199,-0.7110899686813354,0.1577000021934509,0.066600002348423
TAP_P00765,-56.2015420607656,-6.062636496399447,vegetated,0.7026178240776062,-0.6398324966430664,0.1655000001192093,0.0856000036001205
TAP_P00766,-56.83057244980929,-7.092575397129651,vegetated,0.8176888823509216,-0.7178496718406677,0.1397500038146972,0.0569499991834163
TAP_P00768,-56.62563612484363,-7.82251269105116,vegetated,0.8349775671958923,-0.7373337149620056,0.1521999984979629,0.0626000016927719
TAP_P00769,-56.63240775347951,-7.631671243543026,vegetated,0.8625386953353882,-0.7434104084968567,0.135000005364418,0.0544999986886978
TAP_P00770,-56.76527491628357,-7.580488955892449,vegetated,0.7703947424888611,-0.6681551337242126,0.1932999938726425,0.0854000002145767
TAP_P00771,-55.84920236142757,-6.197103114529864,bare — sandbar / spoil / tailings,0.031187780201435,-0.0291913859546184,0.1070000007748603,0.0584999993443489
TAP_P00772,-57.50295177547222,-5.180763333633098,vegetated,0.7166025638580322,-0.6079413890838623,0.1609999984502792,0.0676999986171722
TAP_P00774,-57.39113464742464,-6.962805459358957,vegetated,0.8613629937171936,-0.7452958822250366,0.1611000001430511,0.0658000037074089
TAP_P00775,-57.00600036697008,-6.939401616661306,vegetated,0.8418829441070557,-0.7433246970176697,0.1617999970912933,0.065600000321865
TAP_P00776,-56.74155313123044,-7.664706395865579,vegetated,0.8210756778717041,-0.7091982960700989,0.158500000834465,0.0702499970793724
TAP_P00777,-57.408514744509766,-6.094457775882694,vegetated,0.8580735921859741,-0.7315497398376465,0.160300001502037,0.0689999982714653
TAP_P00779,-56.7265619336647,-7.614924838275004,vegetated,0.8361678123474121,-0.7233306765556335,0.1553999930620193,0.0688999965786933
TAP_P00780,-56.82911607412082,-7.112021740674893,vegetated,0.7940926551818848,-0.6908621191978455,0.1488000005483627,0.0627000033855438
TAP_P00781,-56.38037132198268,-6.846815034809973,vegetated,0.7939296960830688,-0.7034764885902405,0.1720000058412552,0.0758000016212463
TAP_P00784,-57.043306843553175,-7.1427803864217,vegetated,0.8432919979095459,-0.7309393882751465,0.1723999977111816,0.0725999996066093
TAP_P00787,-56.466899400980544,-7.033577348046296,vegetated,0.8407445549964905,-0.7380668520927429,0.1455000042915344,0.0615999996662139
TAP_P00788,-57.17277861742383,-5.488612539362421,vegetated,0.7410356402397156,-0.6733118891716003,0.2242999970912933,0.1092000007629394
TAP_P00789,-55.29742787387274,-6.044524762854032,vegetated,0.8327566385269165,-0.7241191267967224,0.164000004529953,0.068800002336502
TAP_P00790,-56.36837401050199,-6.367672935681311,vegetated,0.5467366576194763,-0.5365086793899536,0.2269333302974701,0.1204999983310699
TAP_P00791,-57.2676502595672,-5.806018135123595,vegetated,0.5093390345573425,-0.5822327136993408,0.2081000059843063,0.1023000031709671
TAP_P00792,-56.9859837471348,-7.156532982698313,vegetated,0.853390097618103,-0.7481718063354492,0.1383499950170517,0.0553000010550022
TAP_P00794,-56.11780677379532,-5.490508361636538,vegetated,0.8278876543045044,-0.7371149063110352,0.1474500000476837,0.0622499994933605
TAP_P00795,-56.72270449713277,-7.729788736966518,vegetated,0.812957763671875,-0.7205683588981628,0.1351000070571899,0.0582000017166137
TAP_P00796,-57.64060359791411,-5.696844897735471,vegetated,0.7244405746459961,-0.6364686489105225,0.2154500037431717,0.1038499996066093
TAP_P00797,-57.17407348157864,-7.353538046172973,vegetated,0.837837815284729,-0.73384028673172,0.1632999926805496,0.0683000013232231
TAP_P00798,-56.385533429900114,-7.722124646875757,bare — sandbar / spoil / tailings,0.2220227569341659,-0.2376450151205063,0.0878000035881996,0.0566999986767768
TAP_P00799,-57.08404815346619,-5.441952750251738,vegetated,0.8409631848335266,-0.7126023769378662,0.150749996304512,0.066050000488758
TAP_P00801,-57.07065305180713,-5.669004233981843,water / turbid pond,-0.0457763113081455,0.0025687862653285,0.0948999971151351,0.0502000004053115
TAP_P00802,-56.495428409599896,-5.798641847740503,vegetated,0.8130579590797424,-0.6958540081977844,0.1548999994993209,0.0650499984622001
TAP_P00803,-56.39679969737958,-7.256128395569886,vegetated,0.8387935757637024,-0.7289514541625977,0.1430500000715255,0.0591666661202907
TAP_P00804,-57.61574171490052,-5.149302940928978,vegetated,0.8267293572425842,-0.7158263921737671,0.2046499997377395,0.0956000015139579
TAP_P00805,-56.56324814545916,-6.902891922966703,bare — sandbar / spoil / tailings,0.1863476037979126,-0.2663819491863251,0.1870999932289123,0.1099499985575676
TAP_P00808,-55.898208956129736,-6.2957502938325485,vegetated,0.7876269817352295,-0.6840019822120667,0.154799997806549,0.0653000026941299
TAP_P00809,-57.42220553505785,-6.009980948455008,vegetated,0.8098990321159363,-0.7074846625328064,0.1797000020742416,0.0767000019550323
TAP_P00810,-56.63860293546789,-6.931198763030354,vegetated,0.4489436447620392,-0.4597810804843902,0.1753000020980835,0.1002499982714653
TAP_P00811,-57.49876740865973,-4.887462744729194,vegetated,0.6820458769798279,-0.6053986549377441,0.1758999973535537,0.0846000015735626
TAP_P00812,-56.99430191200831,-6.898336915869822,vegetated,0.8423342704772949,-0.7316890954971313,0.1453125029802322,0.0611571446061134
TAP_P00815,-56.6896704405539,-6.618856386752782,vegetated,0.5963764190673828,-0.5269526839256287,0.2443999946117401,0.1225000023841857
TAP_P00817,-57.44176518124277,-6.15234650208042,vegetated,0.7949060201644897,-0.6998172998428345,0.2091500014066696,0.0957000032067298
TAP_P00818,-57.46244699661324,-4.843004112103882,vegetated,0.8222187757492065,-0.7103849649429321,0.1694499999284744,0.0730499997735023
TAP_P00820,-57.56998769098078,-6.493031119682292,vegetated,0.7899980545043945,-0.6991495490074158,0.1732500046491623,0.0780500024557113
TAP_P00821,-56.28870773224447,-7.330758056405636,vegetated,0.8472214341163635,-0.732010543346405,0.1550499945878982,0.063850000500679
TAP_P00823,-57.3196190476388,-7.197732762339028,vegetated,0.8392000198364258,-0.7477578520774841,0.1438000053167343,0.0597999989986419
TAP_P00825,-57.55492413803362,-5.216525996876589,vegetated,0.5885915756225586,-0.5102874040603638,0.1638000011444091,0.0772000029683113
TAP_P00826,-57.36550362487714,-6.199829430137594,vegetated,0.8236744999885559,-0.717587947845459,0.1632000058889389,0.0681999996304512
TAP_P00827,-57.43389041189786,-5.213817499822471,vegetated,0.7902855277061462,-0.6909501552581787,0.1719499975442886,0.0759499967098236
TAP_P00828,-56.063487797190206,-6.338071150294549,bare — sandbar / spoil / tailings,0.1076104044914245,-0.0959441289305687,0.1426499933004379,0.0860973224043846
TAP_P00829,-56.91454015227988,-6.884632815877208,vegetated,0.8144614696502686,-0.7049926519393921,0.148267850279808,0.0642333328723907
TAP_P00830,-57.41898689065528,-5.901878061844105,vegetated,0.7655847668647766,-0.6622784733772278,0.2551999986171722,0.1291999965906143
TAP_P00831,-57.50797152490273,-6.94981377995086,vegetated,0.8267220258712769,-0.7212710976600647,0.1624500006437301,0.0688999965786933
TAP_P00832,-57.571419731690746,-6.87508978442428,vegetated,0.8091254234313965,-0.6841692328453064,0.1971500068902969,0.0838499963283538
TAP_P00835,-56.95202305694559,-7.138607000617822,vegetated,0.8300896883010864,-0.720991313457489,0.1651374995708465,0.0711999982595443
TAP_P00837,-57.373891022889126,-5.872600233629048,vegetated,0.8405144810676575,-0.7127468585968018,0.1546999961137771,0.0625
TAP_P00838,-56.17317285479998,-5.867338270167095,vegetated,0.8290574550628662,-0.72480309009552,0.1376499980688095,0.0592000000178813
TAP_P00840,-56.70107855706771,-7.280005570748784,vegetated,0.8365644812583923,-0.7253206968307495,0.1450749933719635,0.060649998486042
TAP_P00841,-56.31551473668952,-6.234186778957835,vegetated,0.8031979203224182,-0.6894939541816711,0.1379999965429306,0.0583500005304813
TAP_P00843,-56.69804501797327,-7.776663674040797,vegetated,0.7543649673461914,-0.6372456550598145,0.2415499985218048,0.1223499998450279
TAP_P00844,-56.60148050441008,-6.847370927807028,vegetated,0.3306092917919159,-0.4081754088401794,0.3154500126838684,0.1894000023603439
TAP_P00845,-56.60389907237276,-6.8032555743566805,water / turbid pond,-0.0507462359964847,0.2349137812852859,0.0423000007867813,0.0219999998807907
TAP_P00848,-56.74516648919564,-5.5908443831507,vegetated,0.8294806480407715,-0.7112274765968323,0.159850001335144,0.0662000030279159
TAP_P00849,-57.98309699019137,-5.948993306340132,vegetated,0.8086536526679993,-0.7038127779960632,0.159850001335144,0.0714000016450882
TAP_P00851,-57.430284936863366,-5.982822437216499,vegetated,0.8243257403373718,-0.7222210764884949,0.1597000062465667,0.0705500021576881
TAP_P00853,-56.62330034206792,-6.916863680262031,vegetated,0.4056179821491241,-0.4130794703960418,0.2820999920368194,0.1754000037908554
TAP_P00854,-56.75518329989086,-7.090496489026044,vegetated,0.7990671992301941,-0.7020944952964783,0.1412999927997589,0.0603500008583068
TAP_P00855,-57.41478333347679,-6.249971411499034,vegetated,0.8385899662971497,-0.717720627784729,0.1949999928474426,0.0903000012040138
TAP_P00856,-56.38278108972848,-7.718918510726477,water / turbid pond,-0.304503470659256,0.2416853904724121,0.0422499999403953,0.0206499993801116
TAP_P00857,-56.84539345206573,-5.799685071525996,vegetated,0.8160083293914795,-0.6994314193725586,0.1710499972105026,0.0738499984145164
TAP_P00858,-57.41115137896689,-5.0999272874591846,vegetated,0.8085790872573853,-0.7082805633544922,0.1689999997615814,0.0719999969005584
TAP_P00859,-56.55911469257692,-7.894121342722976,vegetated,0.8287104368209839,-0.7343531847000122,0.1551499962806701,0.0673500001430511
TAP_P00861,-57.02456979374104,-7.130526218562132,water / turbid pond,-0.2972612977027893,0.440083235502243,0.0332500003278255,0.0228000003844499
TAP_P00863,-57.06860817173931,-7.232010819734365,vegetated,0.3763433694839477,-0.3552739322185516,0.2091500014066696,0.1255999952554702
TAP_P00864,-56.10984538194145,-6.68881505269154,vegetated,0.79564368724823,-0.6786882877349854,0.1518500000238418,0.0675999969244003
TAP_P00867,-56.01497125219162,-6.174258491866854,vegetated,0.8262912034988403,-0.7305208444595337,0.1344999969005584,0.0558499991893768
TAP_P00868,-56.74732061523505,-6.602510897737628,vegetated,0.7287058234214783,-0.6088384389877319,0.1694499999284744,0.0782999992370605
TAP_P00869,-56.5052083912852,-5.793280746254517,vegetated,0.8113217353820801,-0.7174556851387024,0.1668000072240829,0.0711499974131584
TAP_P00870,-55.96609284576791,-6.195667644609579,vegetated,0.8286470174789429,-0.7269662618637085,0.1424999982118606,0.0588999986648559
TAP_P00872,-57.36749819381998,-7.004223292286371,vegetated,0.8412299156188965,-0.7333589792251587,0.1564500033855438,0.067500002682209
TAP_P00873,-56.92372351528289,-6.050265336044016,vegetated,0.7980968952178955,-0.6882073283195496,0.1544999927282333,0.0649000033736229
TAP_P00874,-57.31881198836037,-7.093921972693865,vegetated,0.8315965533256531,-0.732998788356781,0.1556500047445297,0.0680499970912933
TAP_P00875,-56.65462759945063,-7.593594203024192,vegetated,0.8365409970283508,-0.7519589066505432,0.1645999997854232,0.0707999989390373
TAP_P00876,-56.850133172490416,-6.538255341452125,vegetated,0.7581983208656311,-0.6608310341835022,0.1772000044584274,0.0828500017523765
TAP_P00877,-56.43746488567786,-6.178538410421636,vegetated,0.7905114889144897,-0.6836108565330505,0.1543000042438507,0.065200001001358
TAP_P00878,-56.868154606390775,-5.660314433601934,vegetated,0.8359721899032593,-0.7302138805389404,0.1592500060796737,0.0663999989628791
TAP_P00879,-56.83152793846114,-5.199837304746781,vegetated,0.8031815886497498,-0.6930909156799316,0.1612499952316284,0.0696500018239021
TAP_P00881,-57.27230024646687,-7.144996432471528,vegetated,0.8519557118415833,-0.7386195063591003,0.1632000058889389,0.0680499970912933
TAP_P00882,-56.96337165158162,-6.89633227977553,vegetated,0.7857561111450195,-0.6830641627311707,0.1388666629791259,0.0630199983716011
TAP_P00884,-57.58643640586431,-5.570667057399645,vegetated,0.6159548163414001,-0.5277777910232544,0.1181999966502189,0.0546999983489513
TAP_P00885,-56.57708422032259,-7.341057229495353,vegetated,0.8244320154190063,-0.71820068359375,0.12950000166893,0.0538000017404556
TAP_P00887,-57.483127411862185,-5.695445112210446,vegetated,0.8118022084236145,-0.7150455713272095,0.1599999964237213,0.0663999989628791
TAP_P00888,-56.894989878031886,-7.061298846671085,vegetated,0.3761035203933716,-0.4307769536972046,0.3064000010490417,0.1873999983072281
TAP_P00889,-56.85163066334246,-5.71985225161917,vegetated,0.8301754593849182,-0.7194029688835144,0.1362999975681305,0.0577999986708164
